run;type;module;name;attrname;attrvalue;value
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;configname;XMAC_bestSD_small;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;datetime;20230516-17:47:38;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;datetimef;20230516-174738;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;experiment;XMAC_bestSD_small;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;inifile;omnetpp.ini;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;iterationvars;$N=18;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;iterationvarsd;N=18;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;iterationvarsf;N=18-;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;measurement;$N=18;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;network;SimMAC;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;processid;14784;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;repetition;0;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;replication;#0;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;resultdir;results/XMAC_bestSD_small;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;runnumber;13;
XMAC_bestSD_small-13-20230516-17:47:38-14784;runattr;;;seedset;13;
XMAC_bestSD_small-13-20230516-17:47:38-14784;itervar;;;N;18;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;image-path;../../../../../Omnet++/inet4.5/images;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;result-dir;results/XMAC_bestSD_small;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;*.distFromSensorToSink;20m;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;*.distFromServerToSink;5m;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;*.sensorsTotalNumber;18;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;**.vector-recording;false;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;**.wlan[*].mac.typename;XMac;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;**.wlan[*].mac.headerLength;80b;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;*.gateway.wlan[*].mac.slotDuration;0.07s;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;*.sensor*.wlan[*].mac.slotDuration;2.5*0.07s;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;**.wlan[*].queue.typename;DropTailQueue;
XMAC_bestSD_small-13-20230516-17:47:38-14784;config;;;network;SimMAC;
