run;type;module;name;attrname;attrvalue;value
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;configname;DefaultLMAC_small;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;datetime;20230516-17:45:03;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;datetimef;20230516-174503;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;experiment;DefaultLMAC_small;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;inifile;omnetpp.ini;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;iterationvars;$N=10;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;iterationvarsd;N=10;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;iterationvarsf;N=10-;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;measurement;$N=10;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;network;SimMAC;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;processid;4612;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;repetition;0;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;replication;#0;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;resultdir;results/DefaultLMAC_small;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;runnumber;5;
DefaultLMAC_small-5-20230516-17:45:03-4612;runattr;;;seedset;5;
DefaultLMAC_small-5-20230516-17:45:03-4612;itervar;;;N;10;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;image-path;../../../../../Omnet++/inet4.5/images;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;result-dir;results/DefaultLMAC_small;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.distFromSensorToSink;20m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.distFromServerToSink;5m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensorsTotalNumber;10;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.vector-recording;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.wlan[*].mac.typename;LMac;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.wlan[*].mac.headerLength;1B;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mac.slotDuration;100ms;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mac.numSlots;64;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mac.reservedMobileSlots;0;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.wlan[*].queue.typename;DropTailQueue;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;network;SimMAC;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.distFromSensorToSink;50m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.distFromServerToSink;30m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;sim-time-limit;100s;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.enableVisualisation;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.server.app[0].throughput:vector.vector-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.vector-recording;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.scalar-recording;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.param-recording;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.wlan[*].typename;WirelessInterface;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.arp.typename;GlobalArp;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.netmaskRoutes;"\"\"";
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.gateway.forwarding;true;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.maxTransmissionDuration;100ms;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.configurator.config;"xmldoc(\"topology.xml\")";
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;*.configurator.addStaticRoutes;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMaxX;500m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMinX;0m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMaxY;400m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMinY;0m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMaxZ;0m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.constraintAreaMinZ;0m;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.mobility.initFromDisplayString;false;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.radio.centerFrequency;2.45GHz;
DefaultLMAC_small-5-20230516-17:45:03-4612;config;;;**.radio.bandwidth;2.8MHz;
