run;type;module;name;attrname;attrvalue;value
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;configname;SlotDurationLMAC_NS16;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;datetime;20230507-12:33:52;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;datetimef;20230507-123352;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;experiment;SlotDurationLMAC_NS16;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;inifile;omnetpp.ini;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;iterationvars;$N=20, $slotDuration=0.5;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;iterationvarsd;N=20/slotDuration=0.5;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;iterationvarsf;N=20,slotDuration=0.5-;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;measurement;$N=20, $slotDuration=0.5;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;network;SimMAC;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;processid;19080;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;repetition;0;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;replication;#0;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;resultdir;results/SlotDurationLMAC/NS16;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;runnumber;69;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;runattr;;;seedset;69;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;itervar;;;N;20;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;itervar;;;slotDuration;0.5;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;result-dir;results/SlotDurationLMAC/NS16;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorsTotalNumber;20;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.vector-recording;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.wlan[*].mac.typename;LMac;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mac.slotDuration;0.5s;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mac.numSlots;16;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mac.reservedMobileSlots;0;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;network;SimMAC;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.distFromSensorToSink;50m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.distFromServerToSink;30m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;sim-time-limit;100s;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.enableVisualisation;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.vector-recording;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.scalar-recording;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.param-recording;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.arp.typename;GlobalArp;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.netmaskRoutes;"""""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.gateway.forwarding;true;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.maxTransmissionDuration;100ms;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.configurator.addStaticRoutes;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.mobility.initFromDisplayString;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.numApps;1;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.numApps;1;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].typename;UdpBasicApp;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].destAddresses;"""server""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].destPort;1000;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].sendInterval;uniform(0.2s,0.5s);
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].startTime;exponential(1s);
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].messageLength;10Byte;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType2*.app[*].packetName;"""Type2SensorData""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.numApps;1;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].typename;UdpBasicApp;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].destAddresses;"""server""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].destPort;1000;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].sendInterval;5s;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].startTime;exponential(1s);
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].messageLength;40Byte;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.sensorType3*.app[*].packetName;"""Type3SensorData""";
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.numApps;1;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.app[0].typename;UdpSink;
SlotDurationLMAC_NS16-69-20230507-12:33:52-19080;config;;;*.server.app[0].localPort;1000;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;configname;SlotDurationLMAC_NS16;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;datetime;20230507-12:33:30;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;datetimef;20230507-123330;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;experiment;SlotDurationLMAC_NS16;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;inifile;omnetpp.ini;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;iterationvars;$N=20, $slotDuration=0.1;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;iterationvarsd;N=20/slotDuration=0.1;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;iterationvarsf;N=20,slotDuration=0.1-;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;measurement;$N=20, $slotDuration=0.1;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;network;SimMAC;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;processid;16492;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;repetition;0;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;replication;#0;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;resultdir;results/SlotDurationLMAC/NS16;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;runnumber;61;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;runattr;;;seedset;61;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;itervar;;;N;20;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;itervar;;;slotDuration;0.1;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;config;;;result-dir;results/SlotDurationLMAC/NS16;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;config;;;*.sensorsTotalNumber;20;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;config;;;**.vector-recording;false;
SlotDurationLMAC_NS16-61-20230507-12:33:30-16492;config;;;**.wlan[*].mac.typename;LMac;
