run;type;module;name;attrname;attrvalue;value
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;configname;DefaultXMAC;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;datetime;20230506-22:24:36;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;datetimef;20230506-222436;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;experiment;DefaultXMAC;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;inifile;omnetpp.ini;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;iterationvars;$N=20;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;iterationvarsd;N=20;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;iterationvarsf;N=20-;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;measurement;$N=20;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;network;SimMAC;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;processid;8368;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;repetition;0;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;replication;#0;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;resultdir;results/DefaultXMAC;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;runnumber;1;
DefaultXMAC-1-20230506-22:24:36-8368;runattr;;;seedset;1;
DefaultXMAC-1-20230506-22:24:36-8368;itervar;;;N;20;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;image-path;../../../../../Omnet++/inet4.5/images;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;result-dir;results/DefaultXMAC;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorsTotalNumber;20;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.vector-recording;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].mac.typename;XMac;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].mac.headerLength;80b;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].mac.slotDuration;1s;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].queue.typename;DropTailQueue;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;network;SimMAC;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.distFromSensorToSink;50m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.distFromServerToSink;30m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;sim-time-limit;100s;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.enableVisualisation;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.server.app[0].throughput:vector.vector-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.vector-recording;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.scalar-recording;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.param-recording;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].typename;WirelessInterface;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.arp.typename;GlobalArp;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.netmaskRoutes;"""""";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.gateway.forwarding;true;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.maxTransmissionDuration;100ms;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.configurator.addStaticRoutes;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMaxX;500m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMinX;0m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMaxY;400m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMinY;0m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMaxZ;0m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.constraintAreaMinZ;0m;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.mobility.initFromDisplayString;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.centerFrequency;2.45GHz;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.bandwidth;2.8MHz;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.transmitter.bitrate;19200 bps;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.transmitter.headerLength;8b;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.transmitter.preambleDuration;0.0001s;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.transmitter.power;2.24mW;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.receiver.energyDetection;-90dBm;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.receiver.sensitivity;-100dBm;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;**.radio.receiver.snirThreshold;-8dB;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.numApps;1;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].destPort;1000;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].sendInterval;1s;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].messageLength;25Byte;
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
DefaultXMAC-1-20230506-22:24:36-8368;config;;;*.sensorType2*.numApps;1;
