run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;configname;SlotDurationXMAC_short;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;datetime;20230507-16:59:05;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;datetimef;20230507-165905;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;experiment;SlotDurationXMAC_short;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;inifile;omnetpp.ini;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;iterationvars;$N=5, $gSlotDuration=0.01, $sSlotDuration=2.5*0.01;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;iterationvarsd;N=5/gSlotDuration=0.01/sSlotDuration=2.5#2a0.01;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;iterationvarsf;N=5,gSlotDuration=0.01,sSlotDuration=2.5#2a0.01-;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;measurement;$N=5, $gSlotDuration=0.01, $sSlotDuration=2.5*0.01;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;network;SimMAC;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;processid;18872;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;repetition;0;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;replication;#0;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;resultdir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;runnumber;0;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;runattr;;;seedset;0;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;itervar;;;N;5;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;itervar;;;gSlotDuration;0.01;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;itervar;;;sSlotDuration;2.5*0.01;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;result-dir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;*.sensorsTotalNumber;5;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;**.vector-recording;false;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;**.wlan[*].mac.typename;XMac;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;**.wlan[*].mac.headerLength;80b;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;*.gateway.wlan[*].mac.slotDuration;0.01s;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;*.sensor*.wlan[*].mac.slotDuration;2.5*0.01s;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationXMAC_short-0-20230507-16:59:05-18872;config;;;network;SimMAC;
