run;type;module;name;attrname;attrvalue;value
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;configname;NumSlotsLMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;datetime;20230506-10:44:00;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;datetimef;20230506-104400;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;experiment;NumSlotsLMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;inifile;omnetpp.ini;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;iterationvars;$N=70, $NS=48;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;iterationvarsd;N=70/NS=48;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;iterationvarsf;N=70,NS=48-;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;measurement;$N=70, $NS=48;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;network;SimMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;processid;13348;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;repetition;0;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;replication;#0;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;resultdir;results/NumSlotsLMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;runnumber;53;
NumSlotsLMAC-53-20230506-10:44:00-13348;runattr;;;seedset;53;
NumSlotsLMAC-53-20230506-10:44:00-13348;itervar;;;N;70;
NumSlotsLMAC-53-20230506-10:44:00-13348;itervar;;;NS;48;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;image-path;../../../../../Omnet++/inet4.5/images;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;result-dir;results/NumSlotsLMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensorsTotalNumber;70;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.vector-recording;false;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.wlan[*].mac.typename;LMac;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.wlan[*].mac.headerLength;1B;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.mac.slotDuration;100ms;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.mac.numSlots;48;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.mac.reservedMobileSlots;0;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;**.wlan[*].queue.typename;DropTailQueue;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;network;SimMAC;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.distFromSensorToSink;50m;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.distFromServerToSink;30m;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;sim-time-limit;100s;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.enableVisualisation;false;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
NumSlotsLMAC-53-20230506-10:44:00-13348;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
