run;type;module;name;attrname;attrvalue;value
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;configname;SlotDurationLMAC_differentNS_short;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;datetime;20230507-16:37:25;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;datetimef;20230507-163725;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;experiment;SlotDurationLMAC_differentNS_short;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;inifile;omnetpp.ini;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;iterationvars;$N=10, $slotDuration=0.29, $NS=int(ceil(10/8)*8);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;iterationvarsd;N=10/slotDuration=0.29/NS=int(ceil(10#2f8)#2a8);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;iterationvarsf;N=10,slotDuration=0.29,NS=int(ceil(10#2f8)#2a8)-;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;measurement;$N=10, $slotDuration=0.29, $NS=int(ceil(10/8)*8);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;network;SimMAC;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;processid;8536;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;repetition;0;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;replication;#0;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;resultdir;results/SlotDurationLMAC/short/differentNS;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;runnumber;50;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;runattr;;;seedset;50;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;itervar;;;N;10;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;itervar;;;NS;int(ceil(10/8)*8);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;itervar;;;slotDuration;0.29;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;result-dir;results/SlotDurationLMAC/short/differentNS;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensorsTotalNumber;10;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.vector-recording;false;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.wlan[*].mac.typename;LMac;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.mac.slotDuration;0.29s;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.mac.numSlots;int(ceil(10/8)*8);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.mac.reservedMobileSlots;0;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;network;SimMAC;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.distFromSensorToSink;50m;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.distFromServerToSink;30m;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;sim-time-limit;100s;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.enableVisualisation;false;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.vector-recording;false;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationLMAC_differentNS_short-50-20230507-16:37:25-8536;config;;;**.scalar-recording;false;
