run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;configname;SlotDurationXMAC_short;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;datetime;20230507-16:59:16;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;datetimef;20230507-165916;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;experiment;SlotDurationXMAC_short;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;inifile;omnetpp.ini;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;iterationvars;$N=10, $gSlotDuration=0.03, $sSlotDuration=2.5*0.03;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;iterationvarsd;N=10/gSlotDuration=0.03/sSlotDuration=2.5#2a0.03;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;iterationvarsf;N=10,gSlotDuration=0.03,sSlotDuration=2.5#2a0.03-;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;measurement;$N=10, $gSlotDuration=0.03, $sSlotDuration=2.5*0.03;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;network;SimMAC;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;processid;12236;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;repetition;0;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;replication;#0;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;resultdir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;runnumber;32;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;runattr;;;seedset;32;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;itervar;;;N;10;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;itervar;;;gSlotDuration;0.03;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;itervar;;;sSlotDuration;2.5*0.03;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;result-dir;results/SlotDurationXMAC/short;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;*.sensorsTotalNumber;10;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;**.vector-recording;false;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;**.wlan[*].mac.typename;XMac;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;**.wlan[*].mac.headerLength;80b;
SlotDurationXMAC_short-32-20230507-16:59:16-12236;config;;;*.gateway.wlan[*].mac.slotDuration;0.03s;
