run;type;module;name;attrname;attrvalue;value
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;configname;DefaultBMAC_small;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;datetime;20230511-19:04:36;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;datetimef;20230511-190436;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;experiment;DefaultBMAC_small;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;inifile;omnetpp.ini;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;iterationvars;$N=12;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;iterationvarsd;N=12;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;iterationvarsf;N=12-;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;measurement;$N=12;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;network;SimMAC;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;processid;11320;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;repetition;0;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;replication;#0;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;resultdir;results/DefaultBMAC_small;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;runnumber;7;
DefaultBMAC_small-7-20230511-19:04:36-11320;runattr;;;seedset;7;
DefaultBMAC_small-7-20230511-19:04:36-11320;itervar;;;N;12;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;image-path;../../../../../Omnet++/inet4.5/images;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;result-dir;results/DefaultBMAC_small;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;*.distFromSensorToSink;20m;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;*.distFromServerToSink;5m;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;*.sensorsTotalNumber;12;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;**.vector-recording;false;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;**.wlan[*].mac.typename;BMac;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;**.wlan[*].mac.headerLength;1B;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;**.wlan[*].mac.slotDuration;0.1s;
DefaultBMAC_small-7-20230511-19:04:36-11320;config;;;**.wlan[*].queue.typename;DropTailQueue;
