run;type;module;name;attrname;attrvalue;value
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;configname;SlotDurationLMAC_differentNS_short;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;datetime;20230507-16:39:55;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;datetimef;20230507-163955;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;experiment;SlotDurationLMAC_differentNS_short;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;inifile;omnetpp.ini;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;iterationvars;$N=30, $slotDuration=0.05, $NS=int(ceil(30/8)*8);
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;iterationvarsd;N=30/slotDuration=0.05/NS=int(ceil(30#2f8)#2a8);
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;iterationvarsf;N=30,slotDuration=0.05,NS=int(ceil(30#2f8)#2a8)-;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;measurement;$N=30, $slotDuration=0.05, $NS=int(ceil(30/8)*8);
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;network;SimMAC;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;processid;12272;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;repetition;0;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;replication;#0;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;resultdir;results/SlotDurationLMAC/short/differentNS;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;runnumber;130;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;runattr;;;seedset;130;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;itervar;;;N;30;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;itervar;;;NS;int(ceil(30/8)*8);
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;itervar;;;slotDuration;0.05;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;result-dir;results/SlotDurationLMAC/short/differentNS;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;*.sensorsTotalNumber;30;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.vector-recording;false;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.wlan[*].mac.typename;LMac;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.mac.slotDuration;0.05s;
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.mac.numSlots;int(ceil(30/8)*8);
SlotDurationLMAC_differentNS_short-130-20230507-16:39:55-12272;config;;;**.mac.reservedMobileSlots;0;
