run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;configname;SlotDurationXMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;datetime;20230507-11:32:53;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;datetimef;20230507-113253;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;experiment;SlotDurationXMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;inifile;omnetpp.ini;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;iterationvars;$N=25, $gSlotDuration=1, $sSlotDuration=2.5*1;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;iterationvarsd;N=25/gSlotDuration=1/sSlotDuration=2.5#2a1;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;iterationvarsf;N=25,gSlotDuration=1,sSlotDuration=2.5#2a1-;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;measurement;$N=25, $gSlotDuration=1, $sSlotDuration=2.5*1;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;network;SimMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;processid;15872;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;repetition;0;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;replication;#0;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;resultdir;results/SlotDurationXMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;runnumber;99;
SlotDurationXMAC-99-20230507-11:32:53-15872;runattr;;;seedset;99;
SlotDurationXMAC-99-20230507-11:32:53-15872;itervar;;;N;25;
SlotDurationXMAC-99-20230507-11:32:53-15872;itervar;;;gSlotDuration;1;
SlotDurationXMAC-99-20230507-11:32:53-15872;itervar;;;sSlotDuration;2.5*1;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;result-dir;results/SlotDurationXMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensorsTotalNumber;25;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.vector-recording;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.wlan[*].mac.typename;XMac;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.wlan[*].mac.headerLength;80b;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.gateway.wlan[*].mac.slotDuration;1s;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensor*.wlan[*].mac.slotDuration;2.5*1s;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;network;SimMAC;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.distFromSensorToSink;50m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.distFromServerToSink;30m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;sim-time-limit;100s;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.enableVisualisation;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.vector-recording;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.scalar-recording;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.param-recording;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.arp.typename;GlobalArp;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.netmaskRoutes;"""""";
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.gateway.forwarding;true;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.maxTransmissionDuration;100ms;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;*.configurator.addStaticRoutes;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.mobility.initFromDisplayString;false;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationXMAC-99-20230507-11:32:53-15872;config;;;**.radio.bandwidth;2.8MHz;
