run;type;module;name;attrname;attrvalue;value
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;configname;DefaultLMAC_medium;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;datetime;20230508-19:20:04;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;datetimef;20230508-192004;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;experiment;DefaultLMAC_medium;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;inifile;omnetpp.ini;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;iterationvars;$N=25;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;iterationvarsd;N=25;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;iterationvarsf;N=25-;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;measurement;$N=25;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;network;SimMAC;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;processid;18100;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;repetition;0;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;replication;#0;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;resultdir;results/DefaultLMAC_medium;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;runnumber;4;
DefaultLMAC_medium-4-20230508-19:20:04-18100;runattr;;;seedset;4;
DefaultLMAC_medium-4-20230508-19:20:04-18100;itervar;;;N;25;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;image-path;../../../../../Omnet++/inet4.5/images;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;result-dir;results/DefaultLMAC_medium;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.sensorsTotalNumber;25;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.vector-recording;false;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.wlan[*].mac.typename;LMac;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.wlan[*].mac.headerLength;1B;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.mac.slotDuration;100ms;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.mac.numSlots;64;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.mac.reservedMobileSlots;0;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;**.wlan[*].queue.typename;DropTailQueue;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;network;SimMAC;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.distFromSensorToSink;50m;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.distFromServerToSink;30m;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;sim-time-limit;100s;
DefaultLMAC_medium-4-20230508-19:20:04-18100;config;;;*.enableVisualisation;false;
